Receiver time, Accel X,Y,Z, Gyro X,Y,Z, Quaternion W,X,Y,Z, dt(or)index
1375383831108,-237,-299,1971,224,626,-109,1050262195,140798082,-52295338,165263192,-4777
1375383831108,-214,-327,2033,258,672,-120,1050310350,141236110,-50257285,165215739,-4772
1375383831146,-184,-375,2087,282,713,-131,1050355687,141724836,-48086580,165155040,-4767
1375383831146,-160,-387,2079,293,738,-144,1050400973,142237514,-45831875,165067346,-4761
1375383831149,-134,-424,2103,309,732,-156,1050439838,142799386,-43580254,164944682,-4756
1375383831149,-68,-460,2112,309,717,-159,1050473253,143370368,-41366275,164806602,-4751
1375383831151,-96,-458,2123,291,660,-158,1050502497,143917796,-39312224,164645753,-4746
1375383831151,-107,-459,2116,274,624,-154,1050528613,144432097,-37372122,164480489,-4741
1375383831158,-99,-469,2120,255,596,-148,1050552934,144904691,-35523245,164319095,-4736
1375383831158,-116,-462,2109,237,560,-138,1050573205,145341954,-33786483,164169535,-4731
1375383831161,-101,-456,2081,223,543,-128,1050590040,145745797,-32110373,164040115,-4726
1375383831161,-163,-402,2136,219,503,-120,1050599020,146154638,-30550333,163916754,-4721
1375383831169,-100,-452,2080,225,506,-116,1050602286,146571021,-28989762,163807420,-4716
1375383831169,-99,-443,2061,216,480,-116,1050604282,146979644,-27498371,163685589,-4710
1375383831205,-38,-465,2079,213,464,-108,1050600710,147385317,-26057071,163579489,-4705
1375383831205,-61,-465,2082,191,416,-93,1050594283,147749750,-24758303,163493715,-4700
1375383831251,-57,-441,2071,167,382,-80,1050587712,148060878,-23573626,163429572,-4695
1375383831251,-45,-428,2052,157,365,-69,1050578254,148347887,-22445823,163388878,-4690
1375383831254,-49,-427,2059,153,350,-57,1050563263,148628111,-21365915,163375389,-4685
1375383831254,-49,-435,2074,144,347,-49,1050547086,148883423,-20302471,163382560,-4680
1375383831259,-44,-452,2079,140,336,-47,1050529921,149132372,-19272624,163390609,-4675
1375383831259,-28,-466,2100,137,322,-43,1050510304,149380276,-18284382,163403856,-4669
1375383831261,-11,-504,2105,121,304,-33,1050490936,149591154,-17355626,163436736,-4664
1375383831261,-49,-478,2091,93,280,-22,1050475635,149737387,-16508225,163488952,-4659
1375383831264,-67,-526,2128,74,270,-14,1050463411,149832412,-15705847,163559471,-4654
1375383831264,-96,-497,2096,41,246,-14,1050462126,149850110,-14986501,163618997,-4649
1375383831270,-74,-474,2063,11,252,-15,1050473093,149779448,-14267592,163677547,-4644
1375383831270,-119,-448,2064,9,238,-12,1050482885,149707198,-13588161,163738597,-4639
1375383831272,-115,-470,2052,9,246,-14,1050493489,149629239,-12891839,163798121,-4634
1375383831273,-124,-437,2054,-3,261,-18,1050510700,149510943,-12154299,163852140,-4628
1375383831275,-125,-439,2073,4,276,-28,1050529440,149405469,-11372201,163884348,-4623
1375383831275,-136,-444,2055,8,289,-46,1050554268,149305636,-10545243,163871469,-4618
1375383831281,-76,-453,2061,14,289,-72,1050587163,149224669,-9707022,163786108,-4613
1375383831281,9,-470,2076,11,275,-84,1050625725,149141452,-8897470,163660475,-4608
1375383831283,25,-454,2071,-4,233,-78,1050666819,149031117,-8201737,163533480,-4603
1375383831283,44,-461,2073,-16,205,-66,1050706719,148897149,-7593073,163428513,-4598
1375383831287,60,-448,2085,-25,168,-54,1050743903,148754293,-7094488,163341922,-4593
1375383831288,82,-459,2054,-32,127,-38,1050776255,148607218,-6718561,163283564,-4588
1375383831296,55,-450,2067,-39,78,-18,1050801489,148463499,-6488076,163261226,-4583
1375383831297,44,-453,2072,-38,37,-3,1050819082,148339208,-6381368,163265183,-4577
1375383831307,77,-471,2052,-34,0,13,1050827393,148242368,-6384109,163299536,-4572
1375383831308,54,-463,2046,-44,-44,37,1050827863,148141297,-6519052,163382876,-4567
1375383831317,2,-469,2063,-52,-83,59,1050821138,148034148,-6778176,163512653,-4562
1375383831317,-34,-448,2064,-55,-103,74,1050808272,147928146,-7106520,163677246,-4557
1375383831329,-63,-444,2077,-42,-119,80,1050787334,147863580,-7480927,163853225,-4552
1375383831329,-70,-451,2075,-28,-127,83,1050759200,147841252,-7876164,164035170,-4547
1375383831340,-80,-446,2090,-15,-137,80,1050726715,147860731,-8293028,164205065,-4542
1375383831340,-80,-446,2074,-8,-137,76,1050693134,147898943,-8706313,164364061,-4536
1375383831350,-85,-434,2063,-5,-137,72,1050659879,147946134,-9116517,164511863,-4531
1375383831350,-79,-443,2058,-2,-132,69,1050626820,147998612,-9510874,164653400,-4526
1375383831360,-77,-438,2061,-7,-129,63,1050598168,148036998,-9895564,164778997,-4521
1375383831360,-74,-431,2066,-4,-134,52,1050572990,148085500,-10288235,164871873,-4516
1375383831371,-44,-437,2058,-5,-134,44,1050551729,148130338,-10677744,164942285,-4511
1375383831371,-45,-428,2066,-6,-140,40,1050532370,148175513,-11078963,164998538,-4506
1375383831375,-52,-431,2050,-5,-138,34,1050515342,148221440,-11471848,165038850,-4501
1375383831375,-55,-434,2055,0,-144,26,1050498943,148288442,-11879152,165054231,-4496
1375383831411,-60,-447,2057,1,-155,20,1050484241,148363445,-12314506,165048491,-4490
1375383831412,-66,-444,2055,0,-166,15,1050471373,148442124,-12779225,165024319,-4485
1375383831416,-64,-440,2053,1,-180,9,1050460060,148529711,-13280856,164977906,-4480
1375383831416,-55,-450,2053,4,-198,4,1050448938,148633257,-13829137,164910408,-4475
1375383831418,-75,-466,2053,2,-220,3,1050437839,148741815,-14437886,164831032,-4470
1375383831419,-102,-453,2061,-4,-238,4,1050427680,148840328,-15099470,164747555,-4465
1375383831421,-84,-459,2042,-10,-251,1,1050420325,148926460,-15802030,164650696,-4460
1375383831421,-79,-467,2068,-13,-270,5,1050411067,149013268,-16558057,164556894,-4455
1375383831429,-95,-453,2048,-25,-276,11,1050403187,149068715,-17337270,164476708,-4449
1375383831429,-121,-445,2068,-31,-279,14,1050395690,149107767,-18130587,164403634,-4444
1375383831440,-110,-440,2089,-29,-275,13,1050387508,149149458,-18914264,164329781,-4439
1375383831440,-91,-436,2064,-24,-262,14,1050377292,149197809,-19658060,164263879,-4434
1375383831450,-67,-454,2069,-23,-266,16,1050365176,149250546,-20410905,164201613,-4429
1375383831450,-63,-442,2068,-36,-282,17,1050356314,149275263,-21210922,164134431,-4424
1375383831461,-74,-440,2070,-43,-293,16,1050349662,149283724,-22043715,164059556,-4419
1375383831461,-71,-430,2060,-46,-299,16,1050343174,149286208,-22895534,163982148,-4414
1375383831466,-79,-442,2072,-43,-306,16,1050334529,149299159,-23765070,163901995,-4409
1375383831466,-74,-455,2072,-43,-316,18,1050323498,149317373,-24663594,163823330,-4403
1375383831478,-92,-458,2070,-49,-333,20,1050311948,149327396,-25611754,163742738,-4398
1375383831478,-114,-442,2078,-57,-342,22,1050301068,149319432,-26591010,163663668,-4393
1375383831488,-151,-429,2082,-51,-346,24,1050285883,149327972,-27582053,163589292,-4388
1375383831488,-147,-431,2064,-40,-330,22,1050267449,149359312,-28526944,163516970,-4383
1375383831497,-168,-450,2070,-31,-318,24,1050244629,149411091,-29434244,163455419,-4378
1375383831498,-186,-446,2065,-30,-298,29,1050219693,149458814,-30288810,163415885,-4373
1375383831509,-216,-417,2056,-33,-274,30,1050196742,149487518,-31079797,163388606,-4368
1375383831509,-198,-422,2029,-18,-237,23,1050173580,149539999,-31761840,163358287,-4363
1375383831520,-159,-438,2047,-12,-220,16,1050152086,149603562,-32388505,163315221,-4357
1375383831520,-152,-439,2062,-16,-222,11,1050134032,149657744,-33015025,163256204,-4352
1375383831529,-150,-431,2069,-24,-226,11,1050118585,149690698,-33654909,163194683,-4347
1375383831529,-150,-426,2062,-31,-221,11,1050106195,149700626,-34283388,163134470,-4342
1375383831540,-142,-411,2047,-35,-215,10,1050096084,149696447,-34896254,163073429,-4337
1375383831540,-130,-403,2054,-34,-204,8,1050087370,149689047,-35476261,163011181,-4332
1375383831551,-110,-422,2056,-34,-198,7,1050079629,149677720,-36037449,162948336,-4327
1375383831551,-129,-436,2054,-40,-198,9,1050073048,149651196,-36598938,162889951,-4322
1375383831555,-164,-419,2040,-51,-191,12,1050069576,149592576,-37148566,162841751,-4317
1375383831555,-170,-413,2029,-50,-180,10,1050067265,149531250,-37670605,162793037,-4311
1375383831592,-158,-417,2033,-47,-168,5,1050066883,149473381,-38156468,162735484,-4306
1375383831592,-179,-435,2049,-44,-163,3,1050066550,149422063,-38624444,162674350,-4301
1375383831596,-186,-438,2043,-41,-155,1,1050066155,149377784,-39069754,162611214,-4296
1375383831597,-196,-427,2036,-43,-145,-1,1050068158,149324457,-39487782,162546268,-4291
1375383831599,-215,-426,2042,-41,-138,-1,1050069983,149272815,-39886649,162484510,-4286
1375383831599,-209,-422,2048,-37,-123,-4,1050072851,149226191,-40242705,162421000,-4281
1375383831607,-186,-424,2046,-33,-111,-5,1050075889,149184906,-40562198,162359799,-4276
1375383831608,-181,-430,2068,-32,-107,-5,1050079051,149144608,-40867115,162299891,-4271
1375383831610,-194,-425,2049,-38,-97,-1,1050083952,149082655,-41147170,162254339,-4265
1375383831610,-207,-406,2038,-38,-81,0,1050089964,149013975,-41384583,162218132,-4260
1375383831621,-184,-400,2032,-30,-58,-3,1050096686,148956457,-41554962,162183890,-4255
1375383831621,-146,-405,2055,-21,-43,-4,1050102180,148916882,-41676425,162153489,-4250
1375383831625,-118,-427,2063,-17,-51,-3,1050105156,148891027,-41813966,162122545,-4245
1375383831625,-125,-434,2073,-25,-66,2,1050107445,148850562,-41994930,162098105,-4240
1375383831667,-129,-431,2069,-35,-84,4,1050110663,148790290,-42231862,162071029,-4235
1375383831667,-138,-437,2075,-40,-99,8,1050112371,148721930,-42514947,162048694,-4230
1375383831681,-154,-423,2082,-41,-111,12,1050111166,148656169,-42834372,162032726,-4224
1375383831681,-148,-443,2065,-40,-115,18,1050106504,148592661,-43168905,162032410,-4219
1375383831686,-179,-428,2063,-51,-124,23,1050102580,148504523,-43534200,162040910,-4214
1375383831686,-200,-423,2042,-59,-128,25,1050100264,148394361,-43918796,162053052,-4209
1375383831689,-206,-419,2043,-59,-126,23,1050098668,148284076,-44299651,162060685,-4204
1375383831689,-232,-420,2040,-57,-120,21,1050097724,148176663,-44662670,162065409,-4199
1375383831691,-207,-435,2051,-53,-107,19,1050097214,148075751,-44989778,162070470,-4194
1375383831691,-201,-436,2075,-56,-108,20,1050097321,147967766,-45317775,162077019,-4189
1375383831698,-206,-426,2063,-61,-109,24,1050097609,147845000,-45651143,162093632,-4184
1375383831698,-205,-418,2062,-64,-112,28,1050096900,147714015,-45996524,162120004,-4178
1375383831700,-198,-408,2065,-62,-110,26,1050096510,147587135,-46334531,162141833,-4173
1375383831700,-194,-397,2050,-54,-108,27,1050092903,147480304,-46663031,162168188,-4168
1375383831708,-162,-416,2066,-48,-110,25,1050087568,147390551,-46993472,162188910,-4163
1375383831708,-170,-409,2061,-49,-114,26,1050081724,147300793,-47331341,162210042,-4158
1375383831745,-169,-407,2049,-53,-112,27,1050077154,147198369,-47666720,162234394,-4153
1375383831745,-172,-411,2047,-52,-107,26,1050073133,147096892,-47987165,162257992,-4148
1375383831747,-168,-410,2052,-52,-108,25,1050069220,146996597,-48310152,162278363,-4143
1375383831748,-185,-414,2051,-53,-109,25,1050065548,146893624,-48635682,162298129,-4138
1375383831753,-195,-399,2055,-51,-103,24,1050061973,146794601,-48944989,162317870,-4132
1375383831753,-206,-411,2049,-43,-96,23,1050056655,146713369,-49232175,162338861,-4127
1375383831756,-209,-409,2060,-39,-92,20,1050051215,146643802,-49506276,162353547,-4122
1375383831756,-213,-431,2058,-33,-93,19,1050043717,146591055,-49780325,162365878,-4117
1375383831758,-212,-420,2060,-33,-99,21,1050034135,146543359,-50071852,162381253,-4112
1375383831758,-219,-430,2061,-32,-110,25,1050021059,146501323,-50395194,162403720,-4107
1375383831768,-220,-419,2067,-34,-119,32,1050004223,146457906,-50747761,162441938,-4102
1375383831768,-238,-404,2055,-37,-126,40,1049984205,146406583,-51124408,162499479,-4097
1375383831776,-185,-386,2041,-33,-105,40,1049965338,146356307,-51443012,162566115,-4091
1375383831776,-245,-386,2052,-18,-108,40,1049940852,146346768,-51757484,162633017,-4086
1375383831812,-217,-402,2060,-9,-90,39,1049915128,146355356,-52024271,162706215,-4081
1375383831813,-237,-406,2039,-10,-85,40,1049890114,146359975,-52273966,162783424,-4076
1375383831820,-242,-387,2192,3,-83,52,1049854150,146403118,-52521915,162896723,-4071
1375383831820,-118,-305,1977,-11,-9,43,1049839385,146365812,-52562203,163012378,-4066
1375383831823,-288,-430,2120,31,-56,36,1049805482,146466041,-52704560,163094702,-4061
1375383831824,-181,-355,2010,25,25,28,1049786370,146525286,-52636522,163186456,-4056
1375383831826,-211,-426,2074,54,20,22,1049759420,146661691,-52557499,163262744,-4051
1375383831826,-208,-397,2043,49,21,23,1049733147,146790154,-52479681,163341234,-4046
1375383831832,-231,-401,2038,61,7,16,1049703518,146956750,-52433675,163396607,-4040
1375383831832,-259,-419,2079,80,-4,5,1049668959,147186506,-52408175,163420002,-4035
1375383831836,-217,-434,2070,89,23,-1,1049637268,147428791,-52303891,163438565,-4030
1375383831836,-245,-446,2080,86,18,1,1049605330,147665814,-52210465,163459567,-4025
1375383831877,-238,-427,2030,74,20,1,1049577940,147869825,-52119723,163479974,-4020
1375383831877,-255,-424,2048,69,1,-2,1049551233,148067773,-52083262,163483889,-4015
1375383831888,-225,-424,2040,65,-2,-5,1049526530,148258281,-52057221,163478116,-4010
1375383831889,-210,-408,2032,59,-15,-8,1049503956,148437765,-52065436,163457554,-4005
1375383831891,-201,-408,2034,58,-23,-7,1049480552,148615851,-52095452,163436434,-3999
1375383831891,-215,-417,2043,65,-35,-5,1049451925,148818137,-52155629,163416992,-3994
1375383831894,-188,-410,2047,51,-38,-3,1049427314,148983194,-52232441,163400116,-3989
1375383831894,-178,-416,2052,51,-52,-1,1049400268,149152577,-52345980,163382954,-3984
1375383831900,-159,-417,2054,45,-71,1,1049372107,149313454,-52514579,163362779,-3979
1375383831900,-174,-420,2045,35,-88,1,1049345704,149453424,-52732620,163334140,-3974
1375383831902,-191,-406,2041,24,-101,1,1049321554,149569127,-52993516,163298939,-3969
1375383831902,-185,-418,2021,17,-101,1,1049300126,149663978,-53259704,163263121,-3964
1375383831906,-203,-424,2049,10,-109,2,1049279647,149744523,-53550828,163225651,-3959
1375383831906,-214,-422,2036,2,-97,7,1049261708,149796778,-53815449,163205988,-3953
1375383831945,-222,-430,2064,-2,-95,10,1049244678,149833678,-54076446,163195335,-3948
1375383831945,-258,-434,2022,-4,-95,14,1049226607,149864500,-54340232,163195595,-3943
1375383831947,-261,-462,2173,-1,-113,32,1049196170,149911375,-54664822,163239819,-3938
1375383831947,-132,-360,2042,-33,-78,38,1049181317,149850915,-54905675,163309943,-3933
1375383831950,-295,-430,2060,-24,-141,34,1049157422,149834019,-55305109,163344173,-3928
1375383831950,-286,-453,2063,-27,-129,36,1049132834,149813448,-55690852,163389904,-3923
1375383831959,-265,-412,2049,-37,-101,43,1049113036,149754144,-56003710,163464444,-3918
1375383831959,-214,-417,2042,-35,-86,42,1049095756,149689409,-56271716,163542575,-3912
1375383831968,-291,-412,2030,-32,-89,39,1049078527,149634820,-56539311,163610741,-3907
1375383831968,-258,-403,2033,-32,-55,34,1049067699,149567274,-56719294,163679623,-3902
1375383831970,-226,-390,2012,-26,-34,28,1049060750,149506581,-56831684,163740617,-3897
1375383831970,-227,-386,2028,-21,-24,20,1049057220,149455404,-56907400,163783654,-3892
1375383831980,-236,-380,2009,-15,-8,13,1049056902,149414107,-56932967,163814477,-3887
1375383831980,-232,-376,2009,-6,17,6,1049060121,149385425,-56883848,163837083,-3882
1375383831990,-249,-390,2010,7,41,-2,1049064832,149386515,-56760805,163848600,-3877
1375383831990,-251,-387,2009,17,70,-9,1049072595,149405823,-56551393,163853699,-3872
1375383831994,-232,-407,2025,30,93,-13,1049080345,149451716,-56270873,163858800,-3866
1375383831994,-240,-400,2018,32,106,-16,1049090486,149499422,-55949200,163860510,-3861
1375383832005,-253,-403,2008,36,121,-18,1049101993,149551568,-55584424,163863396,-3856
1375383832005,-278,-400,2020,46,131,-21,1049111923,149628591,-55187950,163863516,-3851
1375383832016,-288,-409,2032,54,151,-24,1049122565,149719272,-54734016,163864811,-3846
1375383832016,-266,-399,2020,63,177,-29,1049135178,149825215,-54202600,163863868,-3841
1375383832028,-257,-407,2043,76,197,-31,1049146360,149957821,-53606787,163866967,-3836
1375383832028,-246,-400,2036,85,209,-33,1049156267,150110512,-52971471,163870342,-3831
1375383832037,-239,-404,2023,97,221,-37,1049164563,150291163,-52294988,163868925,-3826
1375383832037,-238,-410,2042,104,239,-38,1049172456,150484291,-51564299,163872710,-3821
1375383832049,-210,-412,2051,109,257,-41,1049181580,150683808,-50779801,163875918,-3815
1375383832049,-189,-438,2088,114,258,-42,1049188968,150896272,-49986774,163876945,-3810
1375383832057,-145,-420,2075,109,258,-45,1049199096,151096392,-49191614,163868327,-3805
1375383832057,-135,-454,2102,115,232,-46,1049203896,151322185,-48461673,163846732,-3800
1375383832069,-113,-465,2097,103,208,-41,1049207526,151526965,-47804200,163827378,-3795
1375383832069,-132,-458,2087,85,168,-36,1049210818,151699196,-47265868,163803103,-3790
1375383832080,-155,-458,2074,75,134,-31,1049211293,151857406,-46831726,163778159,-3785
1375383832080,-173,-455,2072,65,108,-28,1049210791,151999364,-46478934,163750180,-3779
1375383832098,-161,-460,2079,57,95,-25,1049210343,152124196,-46169595,163724643,-3774
1375383832098,-157,-463,2070,44,71,-22,1049210905,152222865,-45932735,163695953,-3769
1375383832103,-170,-468,2072,29,41,-16,1049211168,152292501,-45788345,163669945,-3764
1375383832103,-192,-457,2059,13,21,-7,1049211352,152325742,-45711983,163659180,-3759
1375383832106,-227,-451,2048,1,8,-2,1049212506,152330025,-45682252,163656095,-3754
1375383832106,-221,-459,2046,-2,-1,-1,1049213143,152329551,-45681057,163652781,-3749
1375383832117,-205,-436,2035,-10,-6,2,1049215044,152309439,-45697673,163654672,-3744
1375383832117,-223,-421,2042,-15,-13,2,1049218554,152275847,-45734672,163653098,-3739
1375383832154,-215,-423,2033,-14,-7,0,1049223330,152241006,-45756041,163648920,-3734
1375383832154,-204,-420,2040,-7,3,-2,1049227764,152219242,-45745120,163643787,-3728
1375383832159,-197,-419,2042,-3,11,-3,1049232175,152204528,-45708366,163639460,-3723
